hotelType,bedType,bed,roomType,view,origin,room_master
club ,Other,double ,Other,Other,So Club Park View Double Room,
club ,Other,Other,suite ,Other,So Lofty Suite With Club Benefits,
club ,Other,Other,Other,Other,Straits Club Courtyard,
club ,Other,Other,Other,Other,Straits Club Quay,
club ,Other,double twin ,Other,Other,Straits Heritage Club Double Or Twin Room,
club ,Other,Other,suite ,Other,Suite - Club,
club ,Other,Other,suite premier ,Other,Suite - Club Room - Premier,
club ,Other,Other,suite deluxe ,Other,Suite - Deluxe - Club Room,
club ,Other,Other,suite ,Other,Suite 1 Bedroom - Club,
club ,Other,Other,suite ,Other,Suite 2 Bedrooms - Club,
club ,Other,Other,suite ,Other,Suite 2 Bedrooms-Tower Club Signature Room,
club ,Other,Other,suite ,Other,Suite Club,
club ,Other,Other,suite ,city ,Suite Club City View,
club ,Other,Other,suite deluxe ,Other,Suite Club Deluxe,
club ,Other,Other,suite executive ,Other,Suite Club Executive River View Suite,
club ,Other,Other,suite ,Other,Suite Club Gsanook Suite With Benefits,
club ,Other,Other,suite premier ,Other,Suite Club Premier,
club ,Other,Other,suite ,Other,Suite Club River View,
club ,Other,Other,suite ,Other,Suite Pacific Club,
club ,Other,Other,suite ,Other,Suite Tower Club Riverview,
club ,Other,Other,suite ,city ,Suite Tower Club Room City View,
club ,Other,Other,suite ,Other,Suite Tower Club Room River View,
club ,Other,Other,suite ,Other,Suite Two Bedrooms Tower Club Signature Room,
club ,Other,Other,superior ,Other,Superior Club,
club ,Other,Other,Other,Other,Tower Club 2 Bedroom Luxury Suites (Lounge Access),
club ,Other,Other,Other,Other,Tower Club 2 Bedroom Signature Suites (Lounge Access),
club ,Other,Other,suite ,Other,Tower Club Cityview Suite,
club ,Other,Other,suite ,Other,Tower Club Cityview Suite (Minibar/Lounge Access),
club ,Other,Other,suite ,Other,Tower Club River View Suite (Minibar/Lounge Access),
club ,Other,Other,suite ,Other,Tower Club Riverview Suite,
club ,Other,Other,Other,city ,"Tower Club, Lounge Access, City View",
club ,Other,Other,Other,Other,"Tower Club, Lounge Access, River View",
club ,Other,Other,Other,Other,Traders Club Room,
club ,Other,Other,Other,city ,Traders Club Room Formerly Traders City View,
club ,Other,triple ,Other,Other,Triple Room - Club Room,
club ,Other,triple ,deluxe ,Other,Triple Room - Deluxe - Club Room,
club ,Other,triple ,premier ,Other,Triple Room - Premier - Club Room,
club ,Other,twin ,Other,Other,Twin Club,
club ,Other,twin ,deluxe ,Other,Twin Club Deluxe,
club ,Other,twin ,premier ,Other,Twin Club Premier,
club ,Other,twin ,Other,Other,Twin Club Room,
club ,Other,twin ,Other,Other,Twin Crystal Club,
club ,Other,twin ,deluxe ,Other,Twin Orchid Club Deluxe,
club ,Other,twin ,Other,Other,Twin Room - Club Room,
club ,Other,twin ,Other,Other,Twin Room - Club Room - Plus,
club ,Other,twin ,Other,Other,Twin Room - Club Room - Royal,
club ,Other,twin ,deluxe ,Other,Twin Room - Deluxe - Club Room,
club ,Other,twin ,premier ,Other,Twin Room - Premier - Club Room,
club ,Other,twin double ,Other,city ,Twin/Double Room - Club Room - City View,
club ,Other,twin double ,executive ,Other,Twin/Double Room - Club Room - Executive,
club ,Other,twin double ,executive ,city ,Twin/Double Room - Club Room - Executive - City View,
club ,Other,twin double ,Other,garden ,Twin/Double Room - Club Room - Garden View,
club ,Other,twin double ,Other,Other,Twin/Double Room - Club Room - Grand,
club ,Other,twin double ,Other,Other,Twin/Double Room - Club Room - Luxury,
club ,Other,twin double ,premier ,Other,Twin/Double Room - Club Room - Premier,
club ,Other,twin double ,premium ,Other,Twin/Double Room - Club Room - Premium - Corner,
club ,Other,twin double ,deluxe ,Other,Twin/Double Room - Deluxe - Club Room,
club ,Other,Other,Other,Other,Westin Club,
club ,Other,Other,Other,Other,Westin Club Room,
club ,Other,Other,Other,Other,World Club,
club ,Other,Other,deluxe ,Other,World Club Deluxe,
club family ,Other,Other,suite ,Other,Club Family Suite - Free Club Access,
club studio ,Other,Other,Other,Other,(Club Floor) 1 Bedroom Studio,
club studio ,Other,Other,Other,Other,Club Floor 1-Bedroom Studio,
club studio ,Other,Other,suite ,Other,Club Studio Suite,
club studio ,Other,double twin ,Other,Other,Double Or Twin Pacific Club Studio,
club studio ,Other,Other,suite ,Other,Suite Club Studio Suite,
condo ,Other,Other,Other,Other,2 Bedroom Condo,
condo ,Other,Other,Other,Other,3 Bedroom Condo,
condo ,Other,Other,deluxe ,city ,"Deluxe Condo, 3 Bedrooms, City View, Tower",
dorm ,Other,Other,Other,Other,2 Beds In 10 Beds Mixed Dorm,
dorm ,Other,Other,Other,Other,4 Bed Private Dorm,
dorm ,Other,Other,Other,Other,"4 Beds Female Dorm, No Window",
dorm ,Other,Other,Other,Other,"4 Beds Male Dorm, No Window",
dorm ,Other,Other,Other,Other,"4 Beds Mixed Dorm, No Window",
dorm ,Other,Other,Other,Other,4-Bed Mixed Dorm,
dorm ,Other,Other,Other,Other,6 Beds Mixed Dorm,
dorm ,Other,Other,Other,Other,6-Bed Female Dorm,
dorm ,Other,Other,Other,Other,6-Bed Mixed Dorm,
dorm ,Other,Other,Other,Other,8 Bedded Mixed Dorm,
dorm ,Other,Other,Other,Other,8 Mixed Dorm,
dorm ,Other,Other,Other,Other,Basic 4 Bed Female Dorm,
dorm ,Other,Other,Other,Other,Basic 6 Bed Mixed Dorm,
dorm ,Other,Other,Other,Other,Basic 8 Bed Female Dorm,
dorm ,Other,Other,Other,Other,Bed In 8-Bed Dorm,
dorm ,Other,double ,deluxe ,Other,Deluxe Double Bunk Bed In Female Dorm,
dorm ,Other,Other,deluxe ,Other,"Deluxe Room, Mixed Dorm",
dorm ,Other,Other,Other,Other,Dorm (Hostel),
dorm ,Other,Other,Other,Other,Dorm 10 Mixed Beds,
dorm ,Other,Other,Other,Other,Dorm 4 Female Beds,
dorm ,Other,Other,Other,Other,Dorm 5 Female Beds,
dorm ,Other,Other,Other,Other,Dorm 5 Mixed Beds,
dorm ,Other,Other,Other,Other,Dorm Backpackit Air Con,
dorm ,Other,Other,Other,Other,Dorm Lady Backpackit Air Con,
dorm ,Other,double ,Other,Other,Double Bed In 8- Bed Mixed Dorm,
dorm ,Other,double ,Other,Other,Double Bunk Bed Mixed Dorm,
dorm ,Other,Other,Other,Other,Female  Dorm,
dorm ,Other,Other,Other,Other,Female - Dorm,
dorm ,Other,Other,deluxe ,Other,Ladies&Apos, Deluxe Dorm 6 Beds (3 Bunk Beds)
dorm ,Other,Other,Other,Other,Mix Dorm 4 Bed-2 Persons,
dorm ,Other,Other,Other,Other,Mix-Dorm,
dorm ,Other,Other,Other,Other,Mixed Dorm 10 Beds,
dorm ,Other,Other,Other,Other,Mixed Dorm 12 Beds,
dorm ,Other,Other,Other,Other,Mixed Dorm 4 Bed,
dorm ,Other,Other,Other,Other,Mixed Dorm Bed,
dorm ,Other,Other,Other,Other,Private 2 Persons Dorm,
dorm ,Other,Other,Other,Other,Private Dorm For 2 Persons With Private Bathroom,
dorm ,Other,Other,Other,Other,Private Dorm For 3 Persons With Private Bathroom,
dorm ,Other,Other,Other,Other,Room (Bed In 6-Bed Dorm),
dorm ,Other,Other,deluxe ,city ,Safety &Amp, Deluxe Female Dorm With City View
dorm ,Other,Other,deluxe ,city ,Safety &Amp, Deluxe Mixed Dorm With Balcony And City View
dorm ,Other,Other,Other,Other,Warm Forest Mixed 10 Dorm (2 Adults),
dorm shared ,king ,Other,shared ,Other,King Cabin Mixed Dorm Shared Bath,
dorm shared ,Other,twin ,shared ,Other,Twin Private Dorm 2 Bunk Beds Shared Bathroom,
dormitory ,Other,Other,Other,Other,1 Bed In 12 Bed Dormitory Mixed,
dormitory ,Other,Other,Other,Other,1 Bed In Dormitory (Mixed),
dormitory ,Other,double ,Other,Other,1 Double Bed In 10-Double Bed Dormitory - Mixed,
dormitory ,Other,double ,Other,Other,1 Double Bed In 6-Double Bed Dormitory - Mixed,
dormitory ,Other,Other,Other,Other,1 Person In 12-Bed Dormitory - Female Only,
dormitory ,Other,Other,deluxe ,Other,1 Person In 4-Bed Deluxe Dormitory - Mixed,
dormitory ,Other,Other,Other,Other,1 Person In 4-Bed Dormitory - Female Only,
dormitory ,Other,Other,Other,Other,1 Person In 4-Bed Dormitory - Mixed,
dormitory ,Other,Other,Other,Other,1 Person In 6-Bed Dormitory - Mixed,
dormitory ,Other,Other,Other,Other,1 Person In 8-Bed Dormitory - Mixed,
dormitory ,Other,Other,Other,Other,1 Person In Dormitory - Mixed,
dormitory ,Other,Other,Other,Other,10 Beds Mixed Dormitory,
dormitory ,Other,Other,Other,Other,10 Bunk Bed In Mixed Dormitory Room,
dormitory ,Other,Other,Other,Other,10-Bed Female Dormitory,
dormitory ,Other,Other,Other,Other,10-Bed Mixed Dormitory,
dormitory ,Other,double ,Other,Other,10-Bed Mixed Dormitory (Double Bed),
dormitory ,Other,Other,Other,Other,10-Bed Mixed Dormitory Room,
dormitory ,Other,Other,Other,Other,12 Beds Mixed Dormitory,
dormitory ,Other,Other,Other,city ,12 Beds Mixed Dormitory City View,
dormitory ,Other,Other,Other,Other,12-Bed Mixed Dormitory,
dormitory ,Other,Other,Other,Other,16 Bed Female Dormitory,
dormitory ,Other,Other,Other,Other,16 Bed Mixed Dormitory,
dormitory ,Other,Other,Other,Other,16 Bunks Bed In Female Dormitory Room,
dormitory ,Other,Other,Other,Other,16 Bunks Bed In Mixed Dormitory Room,
dormitory ,Other,Other,Other,Other,2 Bed In A Dormitory Room,
dormitory ,Other,Other,Other,Other,2 Beds In 10-Bed Mixed Dormitory Room,
dormitory ,Other,Other,Other,Other,2 People In 10-Bed Dormitory - Mixed,
dormitory ,Other,Other,Other,Other,2 People In 12-Bed Dormitory - Mixed,
dormitory ,Other,Other,Other,Other,2 People In 14-Bed Dormitory - Female Only,
dormitory ,Other,Other,Other,Other,2 People In 16-Bed Dormitory - Mixed,
dormitory ,Other,Other,Other,Other,2 People In 18-Bed Dormitory - Mixed,
dormitory ,Other,Other,Other,Other,2 People In 24-Bed Dormitory - Mixed,
dormitory ,Other,Other,Other,Other,2 People In 4-Bed Dormitory - Mixed,
dormitory ,Other,Other,Other,Other,2 People In 6-Bed Dormitory - Mixed,
dormitory ,Other,Other,Other,Other,2 People In 8-Bed Dormitory - Female Only,
dormitory ,Other,Other,Other,Other,2 People In 8-Bed Dormitory - Mixed,
dormitory ,Other,single ,Other,Other,2 Single Beds In 16-Bed Mixed Dormitory Room,
dormitory ,Other,single ,Other,Other,2 Single Beds In Mixed Dormitory Room,
dormitory ,Other,Other,Other,Other,24 Bed Mixed Dormitory,
dormitory ,Other,Other,Other,Other,4 - Bed Dormitory ( Mixed),
dormitory ,Other,Other,Other,Other,4 Beds Dormitory For Mixed,
dormitory ,Other,Other,Other,Other,4 Dormitory Room - Female,
dormitory ,Other,Other,Other,Other,4 Dormitory Room - Mixed,
dormitory ,Other,single ,Other,Other,4 Single Bed Mixed Dormitory,
dormitory ,Other,Other,Other,Other,4-Bed Female Dormitory,
dormitory ,Other,Other,Other,Other,4-Bed Mixed Dormitory,
dormitory ,Other,Other,Other,Other,6 Bedded Mixed Dormitory,
dormitory ,Other,Other,Other,Other,6 Beds Mixed Dormitory,
dormitory ,Other,Other,Other,Other,6 Dormitory Room - Female,
dormitory ,Other,Other,Other,Other,6 Dormitory Room - Mixed,
dormitory ,Other,Other,Other,Other,6-Bed Dormitory -- Female Only,
dormitory ,Other,Other,Other,Other,6-Bed Mixed Dormitory,
dormitory ,Other,Other,Other,Other,6-Beds Female Dormitory,
dormitory ,Other,Other,Other,Other,6-Beds Mixed Dormitory,
dormitory ,Other,Other,Other,Other,8 Bed Mixed Dormitory,
dormitory ,Other,Other,Other,Other,8 Bedded Female Dormitory,
dormitory ,Other,Other,Other,Other,8 Bedded Mixed Dormitory,
dormitory ,Other,Other,Other,Other,8 Beds Female Dormitory,
dormitory ,Other,Other,Other,Other,8 Beds Mixed Dormitory,
dormitory ,Other,Other,Other,Other,8 Bunk Bed In Mixed Dormitory Room,
dormitory ,Other,Other,Other,Other,8 Bunks Bed In Female Dormitory Room,
dormitory ,Other,Other,Other,Other,8 Bunks Bed In Mixed Dormitory Room,
dormitory ,Other,Other,Other,Other,8-Bed Dormitory - Mixed,
dormitory ,Other,Other,Other,Other,8-Bed Mixed Dormitory,
dormitory ,Other,Other,Other,Other,8-Bed Mixed Dormitory (2 Adults),
dormitory ,Other,Other,Other,Other,8-Beds Female Dormitory,
dormitory ,Other,Other,Other,Other,8-Beds Mixed Dormitory,
dormitory ,Other,Other,Other,Other,A Bed In 8-Bed Lady Dormitory With In-Room Bathroom,
dormitory ,Other,Other,Other,Other,A Bed In 8-Bed Mixed Dormitory With In-Room Bathroom,
dormitory ,Other,Other,Other,Other,Bed In 10-Bed Dormitory Room,
dormitory ,Other,Other,Other,Other,Bed In 10-Bed Mixed Dormitory Room,
dormitory ,Other,Other,Other,Other,Bed In 4 Bed Dormitory,
dormitory ,Other,Other,Other,Other,Bed In 4-Bed Female Dormitory Room,
dormitory ,Other,Other,Other,Other,Bed In 6-Bed Mixed Dormitory Room With Balcony,
dormitory ,Other,Other,Other,Other,Bed In 8-Bed Female Dormitory Room,
dormitory ,Other,Other,Other,Other,Bed In 8-Bed Mixed Dormitory Room,
dormitory ,Other,Other,Other,Other,Bed In Mixed Dormitory,
dormitory ,Other,Other,Other,Other,Bed In Mixed Dormitory Room,
dormitory ,Other,Other,Other,Other,Bunk Bed In 4-Bed Dormitory Room With Private Bathroom,
dormitory ,Other,Other,Other,Other,Bunk Bed In Mixed Dormitory Room,
dormitory ,Other,Other,Other,Other,Bunk-Bed A-B (Dormitory Room),
dormitory ,Other,Other,Other,Other,Bunk-Bed C (Dormitory Room),
dormitory ,Other,Other,deluxe ,Other,Deluxe Dormitory,
dormitory ,Other,single ,deluxe ,Other,Deluxe Single Bed Dormitory Room,
dormitory ,Other,single ,deluxe ,Other,Deluxe Single Bed In Female Dormitory Room (Top Bunk),
dormitory ,Other,single ,deluxe ,Other,Deluxe Single Bed In Mixed Dormitory Room (Top Bunk),
dormitory ,Other,Other,Other,Other,Dormitory,
dormitory ,Other,Other,Other,Other,Dormitory (4 Bunk Beds),
dormitory ,Other,Other,Other,Other,Dormitory (4 Person),
dormitory ,Other,Other,Other,Other,Dormitory (Good For 8),
dormitory ,Other,Other,Other,Other,Dormitory -- Female Only,
dormitory ,Other,Other,Other,Other,Dormitory 1&2,
dormitory ,Other,Other,Other,Other,Dormitory 10 Persons,
dormitory ,Other,Other,Other,Other,Dormitory 4-Bed With Bathroom,
dormitory ,Other,Other,Other,Other,Dormitory 6 Persons,
dormitory ,Other,Other,Other,Other,Dormitory 8 Beds,
dormitory ,Other,Other,Other,Other,Dormitory 8 Persons,
dormitory ,Other,Other,Other,Other,Dormitory 8-Bed,
dormitory ,Other,Other,Other,Other,Dormitory B (8 Beds),
dormitory ,Other,Other,Other,Other,Dormitory For 2 Persons 1 Room - Private Room Type,
dormitory ,Other,Other,Other,Other,Dormitory For 3 Persons 1 Room - Private Room Type,
dormitory ,Other,Other,Other,Other,Dormitory For 4 Pax,
dormitory ,Other,Other,Other,Other,Dormitory Mixed Room  (6 Beds),
dormitory ,Other,Other,Other,Other,Dormitory Mixed Room  (8 Beds),
dormitory ,Other,Other,Other,Other,Dormitory Room (6 Adults),
dormitory ,Other,Other,Other,Other,Dormitory Room With Window,
dormitory ,Other,Other,Other,Other,Dormitory Room Without Window,
dormitory ,Other,Other,Other,Other,Dormitory Standard,
dormitory ,Other,twin ,Other,Other,Dormitory Twin,
dormitory ,Other,double ,Other,Other,Double Bed In 16-Bed Mixed Dormitory Room,
dormitory ,Other,double ,Other,Other,Double Bed In 4-Bed Dormitory Room,
dormitory ,Other,double ,Other,Other,Double Bed In 8-Bed Dormitory Room,
dormitory ,Other,double ,Other,Other,Double Bed In Dormitory Room,
dormitory ,Other,double ,Other,Other,Double Bed In Female Dormitory,
dormitory ,Other,double ,Other,Other,Double Bed In Female Dormitory Room,
dormitory ,Other,double ,Other,Other,Double Bed In Mixed Dormitory,
dormitory ,queen ,double ,Other,Other,Double Bunk Bed Mixed Dormitory - Queen Size (Price Per Bed),
dormitory ,Other,Other,Other,Other,Entire 2-Bed Private Dormitory,
dormitory ,Other,Other,Other,Other,Female 8-Bed Dormitory,
dormitory ,Other,Other,Other,Other,Female Dormitory,
dormitory ,Other,Other,Other,Other,Female Dormitory (3rd Floor),
dormitory ,Other,Other,Other,Other,Female Dormitory (8 Bunk Beds),
dormitory ,Other,Other,Other,Other,Female Dormitory - 4-Bed,
dormitory ,Other,Other,Other,Other,Female Dormitory - 8 Beds,
dormitory ,Other,Other,Other,Other,Female Dormitory 4-Beds,
dormitory ,Other,Other,Other,Other,Female Dormitory 8 Bunk Beds,
dormitory ,Other,Other,Other,Other,Female Dormitory Room  (4 Beds),
dormitory ,Other,Other,Other,Other,Female Dormitory Room  (8 Beds),
dormitory ,king ,Other,Other,Other,King Bed In Mixed Dormitory Room,
dormitory ,Other,Other,Other,Other,Ladies Quadricycle Dormitory,
dormitory ,Other,Other,Other,Other,Male Dormitory 4 Beds (2 Bunk Beds),
dormitory ,Other,Other,Other,Other,Mixed Dormitory,
dormitory ,Other,Other,Other,Other,Mixed Dormitory (1st Floor),
dormitory ,Other,Other,Other,Other,Mixed Dormitory (2nd Floor),
dormitory ,Other,Other,Other,Other,Mixed Dormitory (8 Bunk Beds),
dormitory ,Other,Other,Other,Other,Mixed Dormitory - 10 Beds,
dormitory ,Other,Other,Other,Other,Mixed Dormitory 1,
dormitory ,Other,Other,Other,Other,Mixed Dormitory 10-Bed,
dormitory ,Other,Other,Other,Other,Mixed Dormitory 10-Beds,
dormitory ,Other,Other,Other,Other,Mixed Dormitory 12-Bed,
dormitory ,Other,Other,Other,Other,Mixed Dormitory 2,
dormitory ,Other,Other,Other,Other,Mixed Dormitory 4-Bed,
dormitory ,Other,Other,Other,Other,Mixed Dormitory 6-Bed,
dormitory ,Other,Other,Other,Other,Mixed Dormitory For 4-Bed,
dormitory ,Other,Other,Other,Other,Mixed Dormitory Room,
dormitory ,Other,Other,Other,Other,Mixed Dormitory Room 2,
dormitory ,Other,Other,Other,Other,Mixed Hexacyclists Dormitory,
dormitory ,Other,Other,Other,Other,Private 2-Bed Dormitory Room,
dormitory ,Other,Other,Other,Other,Private 4 Bedded Dormitory,
dormitory ,Other,Other,Other,Other,Private 4-Bed Dormitory Room,
dormitory ,Other,Other,Other,Other,Private 8 Bedded Dormitory,
dormitory ,Other,Other,Other,Other,Private Dormitory,
dormitory ,Other,Other,Other,Other,Private Dormitory (3 Adults),
dormitory ,Other,Other,Other,Other,Private Dormitory (4 Adults),
dormitory ,Other,Other,Other,Other,Private Dormitory (6 Adults),
dormitory ,Other,Other,Other,Other,Private Dormitory 2 Person,
dormitory ,Other,Other,Other,Other,Private Dormitory Room (6 Adults),
dormitory ,Other,Other,Other,Other,Private Dormitory Room (8 Adults),
dormitory ,Other,Other,Other,Other,Private Dormitory Room 6 Adults,
dormitory ,Other,Other,Other,Other,Private Dormitory Room 8 Adults,
dormitory ,Other,single ,Other,Other,Single Bed In 6-Bed Ladies Dormitory Room,
dormitory ,Other,Other,superior ,Other,Superior Dormitory,
